label,t_ms,ax,ay,az
normal,5245215,-0.021851,0.080322,0.926392
normal,5245235,-0.025513,0.079590,0.919922
normal,5245255,0.059082,0.009399,1.101563
normal,5245275,0.058350,0.017090,1.094604
normal,5245295,-0.005615,-0.042114,1.013062
normal,5245315,0.025024,-0.045898,1.028687
normal,5245335,-0.041138,0.066772,0.897095
normal,5245355,0.044556,0.039429,1.065186
normal,5245375,0.007202,0.021362,0.997925
normal,5245395,0.004639,0.020142,1.000610
normal,5245415,0.004761,0.019531,1.000732
normal,5245435,0.015015,0.001221,1.020264
normal,5245455,0.018555,-0.030640,1.034302
normal,5245475,-0.043823,0.059814,0.896240
normal,5245495,0.043335,0.048950,0.895996
normal,5245515,0.037598,0.056396,1.045288
normal,5245535,0.025757,-0.045288,1.073608
normal,5245555,0.033081,-0.042969,1.086182
normal,5245575,-0.048950,0.036377,0.903442
normal,5245595,-0.046997,0.026245,0.910522
normal,5245615,0.013062,0.074829,0.991577
normal,5245635,0.007080,0.077148,0.979126
normal,5245655,0.052124,-0.026611,1.111206
normal,5245675,-0.040894,0.002686,1.120850
normal,5245695,-0.035889,-0.008179,0.947388
normal,5245715,-0.012817,0.080200,0.940552
normal,5245735,-0.018433,0.080566,0.932617
normal,5245755,0.060181,-0.000244,1.107422
normal,5245775,0.059692,0.005249,1.104492
normal,5245795,-0.014771,-0.036743,0.996216
normal,5245815,-0.008911,-0.040527,1.009277
normal,5245835,-0.035889,0.071533,0.903564
normal,5245855,0.052856,0.033081,1.079590
normal,5245875,0.050415,0.038696,1.071533
normal,5245895,0.011353,-0.046875,1.048340
normal,5245915,0.017456,-0.047363,1.060059
normal,5245935,-0.005127,0.029297,0.984497
normal,5245955,0.001587,0.017944,1.001953
normal,5245975,0.004028,0.017090,1.002075
normal,5245995,0.005005,0.018311,1.002808
normal,5246015,0.003662,0.019043,1.001099
normal,5246035,0.004272,0.018677,1.001099
normal,5246055,0.003052,0.018188,1.000854
normal,5246075,0.004517,0.018921,1.001221
normal,5246095,0.004028,0.019409,1.000977
normal,5246115,0.003540,0.018677,1.001221
normal,5246135,0.004761,0.018921,1.001343
normal,5246155,0.004395,0.018066,1.001099
normal,5246175,0.003784,0.018799,1.000977
normal,5246195,0.004272,0.020020,1.000732
normal,5246215,0.003418,0.019043,1.001221
normal,5246235,0.004150,0.018311,1.000977
normal,5246255,0.003906,0.018555,1.001465
normal,5246275,0.003174,0.018677,1.000854
normal,5246295,0.004517,0.018677,1.001465
normal,5246315,0.003662,0.018677,1.001221
normal,5246335,0.003662,0.018677,1.000977
normal,5246355,0.003784,0.019043,1.000977
normal,5246375,0.003784,0.019409,1.000854
normal,5246395,0.004395,0.018311,1.001221
normal,5246415,0.006714,0.026978,1.007935
normal,5246435,0.027954,-0.013550,1.039307
normal,5246455,0.019043,-0.045532,1.052979
normal,5246475,-0.045654,0.053101,0.894043
normal,5246495,-0.046509,0.045898,0.897461
normal,5246515,0.029785,0.062622,1.028442
normal,5246535,0.036133,-0.041382,1.010986
normal,5246555,0.040039,-0.039429,1.097290
normal,5246575,-0.046265,0.023560,0.911621
normal,5246595,-0.044556,0.014526,0.920166
normal,5246615,0.004028,0.078857,0.972656
normal,5246635,-0.003662,0.081299,0.957031
normal,5246655,0.056763,-0.020020,1.113403
normal,5246675,0.058105,-0.012695,1.113892
normal,5246695,-0.028687,-0.019043,0.964722
normal,5246715,-0.020752,0.080078,0.927002
normal,5246735,-0.026978,0.078735,0.916138
normal,5246755,0.058838,0.008301,1.100586
normal,5246775,0.056519,0.017944,1.093872
normal,5246795,-0.004639,-0.043335,1.016602
normal,5246815,0.001221,-0.045044,1.026855
normal,5246835,-0.041260,0.065674,0.897461
normal,5246855,-0.043945,0.061523,0.894775
normal,5246875,0.041992,0.050171,1.054443
normal,5246895,0.020630,-0.046997,1.067627
normal,5246915,0.020142,-0.002075,1.035400
normal,5246935,0.000977,0.018677,1.003662
normal,5246955,0.003662,0.018799,1.000977
normal,5246975,0.006348,0.016235,1.006470
normal,5246995,0.004028,0.019409,1.002075
normal,5247015,0.003906,0.018433,1.001953
normal,5247035,0.003540,0.018555,1.001343
normal,5247055,0.004028,0.018311,1.000732
normal,5247075,0.004150,0.018677,1.000977
normal,5247095,0.003540,0.018677,1.001343
normal,5247115,0.003662,0.020386,1.001099
normal,5247135,0.003540,0.018921,1.001099
normal,5247155,0.004395,0.018188,1.001343
normal,5247175,0.003662,0.018555,1.001099
normal,5247195,0.003906,0.018921,1.001343
normal,5247215,0.003296,0.019409,1.000977
normal,5247235,0.003906,0.018921,1.001099
normal,5247255,0.003784,0.019409,1.001099
normal,5247275,0.003906,0.018677,1.001709
normal,5247295,0.004517,0.018555,1.001587
normal,5247315,0.003784,0.018555,1.000977
normal,5247335,0.004395,0.017700,1.000732
normal,5247355,0.002808,0.019531,1.001099
normal,5247375,0.003418,0.019531,1.001099
normal,5247395,0.003662,0.018311,1.000977
normal,5247415,-0.000488,0.021118,0.995972
normal,5247435,0.020874,0.024170,1.041504
normal,5247455,0.048950,0.035889,1.080688
normal,5247475,0.009033,-0.044067,1.039063
normal,5247495,0.015259,-0.047852,1.053467
normal,5247515,-0.045410,0.054932,0.896851
normal,5247535,-0.047241,0.046875,0.896851
normal,5247555,0.031250,0.062622,1.031006
normal,5247575,0.033569,-0.042603,1.022339
normal,5247595,0.039917,-0.040039,1.094971
normal,5247615,-0.047607,0.026001,0.908081
normal,5247635,-0.045532,0.016846,0.917480
normal,5247655,0.006226,0.078003,0.977417
normal,5247675,-0.000366,0.079468,0.964478
normal,5247695,0.056396,-0.021484,1.113403
normal,5247715,0.058228,-0.015503,1.112915
normal,5247735,-0.031494,-0.017090,0.959351
normal,5247755,-0.019287,0.081299,0.928833
normal,5247775,-0.023193,0.080200,0.920776
normal,5247795,0.059937,0.008179,1.101685
normal,5247815,0.010864,0.025513,1.000732
normal,5247835,0.005615,0.017090,1.000977
normal,5247855,0.002930,0.023193,1.000488
normal,5247875,0.005371,0.018188,1.002319
normal,5247895,0.016846,0.002319,1.020630
normal,5247915,-0.036133,0.043823,0.918579
normal,5247935,0.043091,0.042358,1.069336
normal,5247955,0.041138,0.051025,1.054321
normal,5247975,0.022705,-0.045898,1.067993
normal,5247995,0.028687,-0.044800,1.077271
normal,5248015,-0.046753,0.038452,0.900513
normal,5248035,-0.046875,0.032837,0.903076
normal,5248055,0.017212,0.072266,1.000854
normal,5248075,0.009399,0.075684,0.987549
normal,5248095,0.049438,-0.031250,1.109131
normal,5248115,-0.041626,0.005615,0.930176
normal,5248135,-0.039429,-0.000244,0.938232
normal,5248155,-0.009033,0.080811,0.949219
normal,5248175,-0.014404,0.080688,0.935791
normal,5248195,0.060059,-0.008179,1.111694
normal,5248215,0.059082,0.000977,1.105225
normal,5248235,0.003662,0.014893,0.998779
normal,5248255,0.000732,0.019653,1.000488
normal,5248275,0.002563,0.018555,0.999878
normal,5248295,0.004028,0.018066,1.001709
normal,5248315,-0.012939,0.040649,0.974976
normal,5248335,0.049561,0.000610,1.093994
normal,5248355,0.059326,-0.011841,1.112915
normal,5248375,-0.027344,-0.020630,0.964844
normal,5248395,-0.023682,-0.025757,0.976318
normal,5248415,-0.026978,0.077637,0.916992
normal,5248435,0.057617,0.075806,0.907593
normal,5248455,0.057373,0.019043,1.093262
normal,5248475,-0.004150,-0.043945,1.019409
normal,5248495,0.001953,-0.045776,1.030762
normal,5248515,-0.041382,0.064819,0.896484
normal,5248535,-0.044800,0.059448,0.894775
normal,5248555,0.042236,0.050171,1.053711
normal,5248575,0.035034,0.058838,1.037354
normal,5248595,0.027954,-0.045776,1.079102
normal,5248615,-0.047607,0.040161,0.899048
normal,5248635,-0.046997,0.031494,0.905273
normal,5248655,0.017822,0.071655,1.002563
normal,5248675,0.010376,0.076782,0.985107
normal,5248695,0.049072,-0.031860,1.108643
normal,5248715,0.053101,-0.025879,1.112427
normal,5248735,-0.038330,-0.002441,0.938965
normal,5248755,-0.036011,-0.008179,0.948730
normal,5248775,-0.014771,0.080200,0.937866
normal,5248795,0.060059,-0.007568,1.110840
normal,5248815,0.009277,0.020752,1.003662
normal,5248835,0.004639,0.018311,1.000732
normal,5248855,0.001587,0.020752,0.998169
normal,5248875,0.004517,0.018677,1.002563
normal,5248895,0.003418,0.017700,1.000610
normal,5248915,0.004028,0.018921,1.001221
normal,5248935,0.003418,0.019165,1.000732
normal,5248955,0.004150,0.018555,1.001221
normal,5248975,0.003540,0.019043,1.002075
normal,5248995,0.003174,0.018066,1.001831
normal,5249015,0.004395,0.018677,1.000977
normal,5249035,0.003052,0.018555,1.001099
normal,5249055,0.003784,0.018433,1.000732
normal,5249075,0.003906,0.018921,1.001099
normal,5249095,0.003296,0.018433,1.001099
normal,5249115,0.003296,0.019165,1.001099
normal,5249135,0.003296,0.018921,1.000854
normal,5249155,0.004028,0.019043,1.000732
normal,5249175,0.002930,0.019775,1.000977
normal,5249195,0.004028,0.018921,1.000732
normal,5249215,0.004150,0.019409,1.000854
normal,5249235,0.003296,0.019043,1.001099
normal,5249255,0.017090,0.001953,1.024902
normal,5249275,-0.038574,0.040039,0.915894
normal,5249295,0.038330,0.051880,0.893188
normal,5249315,0.035156,0.057495,1.039673
normal,5249335,0.028687,-0.045288,1.079590
normal,5249355,0.035034,-0.043579,1.086670
normal,5249375,-0.047729,0.030273,0.905640
normal,5249395,-0.046875,0.024414,0.909302
normal,5249415,0.010010,0.077148,0.987305
normal,5249435,0.003418,0.078979,0.971802
normal,5249455,0.053345,-0.026123,1.112549
normal,5249475,-0.038208,-0.004028,1.096680
normal,5249495,-0.035278,-0.009766,0.948975
normal,5249515,-0.016235,0.081421,0.936035
normal,5249535,-0.020752,0.079834,0.927124
normal,5249555,0.059692,0.000244,1.107666
normal,5249575,0.058838,0.010376,1.100830
normal,5249595,-0.012939,-0.037720,0.999634
normal,5249615,-0.006348,-0.043335,1.015747
normal,5249635,-0.037598,0.070679,0.899902
normal,5249655,0.052490,0.033691,1.077515
normal,5249675,0.046387,0.045044,1.064697
normal,5249695,0.013184,-0.048218,1.051758
normal,5249715,0.021118,-0.047119,1.064819
normal,5249735,-0.047241,0.049072,0.895508
normal,5249755,-0.006958,0.030884,0.983276
normal,5249775,0.005737,0.020630,0.999390
normal,5249795,0.004272,0.018555,1.002808
normal,5249815,0.003296,0.019043,0.999756
normal,5249835,0.002319,0.019409,1.000732
normal,5249855,0.004150,0.018921,1.001221
normal,5249875,0.004028,0.018555,1.000854
normal,5249895,0.005127,0.019531,1.000977
normal,5249915,0.003418,0.019287,1.000732
normal,5249935,0.003906,0.018921,1.000732
normal,5249955,0.004150,0.018677,1.000854
normal,5249975,0.003906,0.019531,1.000977
normal,5249995,0.003540,0.019165,1.000977
normal,5250015,0.002563,0.019165,1.001343
normal,5250035,0.004272,0.019653,1.001221
normal,5250055,0.003540,0.018433,1.000977
normal,5250075,0.004272,0.019043,1.000977
normal,5250095,0.004150,0.019165,1.000732
normal,5250115,0.004150,0.018799,1.000610
normal,5250135,0.003418,0.018921,1.001221
normal,5250155,0.003052,0.019409,1.001099
normal,5250175,0.004272,0.018799,1.000977
normal,5250195,0.003784,0.019287,1.001221
normal,5250215,0.004272,0.018921,1.000610
normal,5250235,0.003540,0.018799,1.000854
normal,5250255,0.002686,0.018433,1.001465
normal,5250275,-0.000244,0.031128,0.993652
normal,5250295,-0.004395,0.057739,0.991211
normal,5250315,0.050537,-0.029297,1.105591
normal,5250335,-0.043091,-0.020508,1.111084
normal,5250355,-0.039795,0.000854,0.932861
normal,5250375,-0.005981,0.079224,0.957031
normal,5250395,-0.013916,0.080688,0.940918
normal,5250415,0.059692,-0.009644,1.112305
normal,5250435,0.060425,-0.000977,1.108643
normal,5250455,-0.020386,-0.030273,0.983276
normal,5250475,-0.015625,-0.035645,0.994507
normal,5250495,-0.033447,0.075806,0.906494
normal,5250515,0.055664,0.022705,0.903198
normal,5250535,0.053589,0.031982,1.080933
normal,5250555,0.005371,-0.047485,1.036255
normal,5250575,0.010986,-0.047729,1.046631
normal,5250595,-0.045532,0.057495,0.893066
normal,5250615,-0.046631,0.053223,0.894775
normal,5250635,0.034058,0.060425,1.035034
normal,5250655,0.028564,0.065552,1.024902
normal,5250675,-0.006226,0.037354,0.984253
normal,5250695,0.007202,0.018188,0.999634
normal,5250715,0.004517,0.019653,1.002197
normal,5250735,0.003662,0.019165,1.000977
normal,5250755,-0.006592,0.031738,0.978882
normal,5250775,0.038940,0.013184,1.075684
normal,5250795,0.060791,0.009033,1.107178
normal,5250815,-0.012207,-0.034424,0.995850
normal,5250835,-0.007935,-0.041138,1.008423
normal,5250855,-0.037231,0.070923,0.902344
normal,5250875,0.051147,0.033203,1.079224
normal,5250895,0.047974,0.040894,1.070679
normal,5250915,0.012573,-0.046143,1.047852
normal,5250935,0.019409,-0.047241,1.060913
normal,5250955,-0.046265,0.051880,0.895752
normal,5250975,-0.047119,0.043335,0.897827
normal,5250995,0.026855,0.065430,1.022583
normal,5251015,0.020996,0.071411,1.007813
normal,5251035,0.042114,-0.037842,1.100708
normal,5251055,-0.046265,0.021240,0.912842
normal,5251075,-0.015259,0.037231,0.975098
normal,5251095,0.008423,0.020874,0.997803
normal,5251115,0.004150,0.019043,1.002075
normal,5251135,0.004761,0.018677,1.003540
normal,5251155,0.021606,0.011475,1.037354
normal,5251175,-0.014648,-0.002075,0.960205
normal,5251195,-0.015747,-0.015503,0.952026
normal,5251215,-0.018921,0.079102,0.931519
normal,5251235,0.060059,-0.000732,1.108154
normal,5251255,0.058838,0.006592,1.105103
normal,5251275,-0.013428,-0.036865,0.996826
normal,5251295,-0.008423,-0.041382,1.007446
normal,5251315,-0.036621,0.071899,0.900391
normal,5251335,-0.039917,0.068970,0.896851
normal,5251355,0.049194,0.039917,1.071655
normal,5251375,0.012451,-0.048218,1.057617
normal,5251395,0.018066,-0.048096,1.061523
normal,5251415,-0.046631,0.051392,0.895752
normal,5251435,-0.047607,0.046021,0.896484
normal,5251455,0.028076,0.065918,1.023682
normal,5251475,0.021118,0.072388,1.005859
normal,5251495,0.041382,-0.038818,1.100220
normal,5251515,0.046753,-0.033325,1.106812
normal,5251535,-0.045166,0.012085,0.921753
normal,5251555,0.002197,0.079468,0.970093
normal,5251575,-0.005615,0.081909,0.953735
normal,5251595,0.057373,-0.018677,1.114502
normal,5251615,0.059082,-0.010986,1.112671
normal,5251635,-0.028687,-0.021362,0.966919
normal,5251655,-0.007324,0.031250,0.984619
normal,5251675,0.005737,0.017700,1.000244
normal,5251695,0.004272,0.019531,1.001465
normal,5251715,0.004883,0.018433,1.002930
normal,5251735,0.002686,0.019409,1.000732
normal,5251755,0.003540,0.019043,1.000732
normal,5251775,0.002808,0.018921,1.001099
normal,5251795,0.003174,0.018799,1.000732
normal,5251815,0.003784,0.019775,1.000610
normal,5251835,0.004150,0.019287,1.000854
normal,5251855,0.003662,0.019531,1.000610
normal,5251875,0.003662,0.018677,1.000732
normal,5251895,0.004395,0.019043,1.001099
normal,5251915,0.003662,0.018921,1.000977
normal,5251935,0.003418,0.019653,1.000977
normal,5251955,0.003418,0.018555,1.000610
normal,5251975,0.003296,0.018799,1.000732
normal,5251995,0.003906,0.018066,1.000732
normal,5252015,0.003418,0.018188,1.000610
normal,5252035,0.003906,0.019165,1.000732
normal,5252055,0.004272,0.019165,1.000854
normal,5252075,0.003174,0.019165,1.001221
normal,5252095,0.004395,0.018433,1.000977
normal,5252115,-0.015015,0.021118,0.959106
normal,5252135,0.004517,0.053467,1.010010
normal,5252155,0.015259,0.071899,1.002686
normal,5252175,0.046753,-0.034058,1.104370
normal,5252195,0.049683,-0.029419,1.109375
normal,5252215,-0.041138,0.005127,0.926880
normal,5252235,-0.004150,-0.012817,0.938477
normal,5252255,-0.009644,0.080933,0.947998
normal,5252275,0.058960,-0.012207,1.112793
normal,5252295,0.059937,-0.006104,1.110718
normal,5252315,-0.024780,-0.026611,0.973755
normal,5252335,-0.018433,-0.033203,0.990234
normal,5252355,-0.030029,0.077637,0.910156
normal,5252375,-0.036865,0.073853,0.901978
normal,5252395,0.054810,0.026733,1.086548
normal,5252415,-0.000610,-0.045410,1.089355
normal,5252435,0.007935,-0.048096,1.042725
normal,5252455,-0.044067,0.061646,0.894531
normal,5252475,-0.046387,0.054687,0.893555
normal,5252495,0.037598,0.056885,1.043091
normal,5252515,0.031982,0.063232,1.030396
normal,5252535,0.032959,-0.044678,1.088257
normal,5252555,0.038452,-0.041382,1.095703
normal,5252575,-0.046387,0.024658,0.910767
normal,5252595,0.012451,0.075562,0.990845
normal,5252615,0.015503,0.012695,1.008545
normal,5252635,0.005737,0.018677,1.002075
normal,5252655,0.005127,0.016968,1.001831
normal,5252675,0.002563,0.018921,1.000488
normal,5252695,0.003662,0.018433,1.000854
normal,5252715,0.004517,0.018433,1.000732
normal,5252735,0.003174,0.018799,1.000610
normal,5252755,0.003174,0.018188,1.000610
normal,5252775,0.004639,0.018311,1.000732
normal,5252795,0.004028,0.018921,1.001099
normal,5252815,0.004517,0.019165,1.000732
normal,5252835,0.004028,0.018799,1.000854
normal,5252855,0.003052,0.019531,1.001221
normal,5252875,0.004028,0.018799,1.000977
normal,5252895,0.003296,0.019043,1.000977
normal,5252915,0.003784,0.019775,1.001343
normal,5252935,0.004395,0.019287,1.000854
normal,5252955,0.002808,0.018799,1.000488
normal,5252975,0.005005,0.018921,1.000732
normal,5252995,0.003540,0.018677,1.001099
normal,5253015,0.003906,0.019775,1.000854
normal,5253035,0.004028,0.018433,1.000977
normal,5253055,0.003540,0.019165,1.000610
normal,5253075,0.003662,0.018433,1.000854
normal,5253095,0.004272,0.018799,1.000732
normal,5253115,0.003662,0.018799,1.001099
normal,5253135,0.003052,0.009277,0.993286
normal,5253155,-0.021729,-0.004028,0.948853
normal,5253175,-0.015503,0.078735,0.941528
normal,5253195,-0.021118,0.079590,0.928101
normal,5253215,0.059570,0.001343,1.107666
normal,5253235,0.059326,0.008911,1.102173
normal,5253255,-0.012329,-0.038574,1.001221
normal,5253275,-0.034424,-0.049316,1.012451
normal,5253295,-0.037476,0.070068,0.899658
normal,5253315,0.051147,0.034668,1.078369
normal,5253335,0.047729,0.042603,1.067993
normal,5253355,0.014282,-0.048096,1.054077
normal,5253375,0.020020,-0.047363,1.062744
normal,5253395,-0.047363,0.049316,0.895630
normal,5253415,-0.047119,0.043701,0.897095
normal,5253435,0.026733,0.066284,1.019653
normal,5253455,0.037476,-0.040649,1.002197
normal,5253475,0.041992,-0.038330,1.101196
normal,5253495,-0.044678,0.017700,0.915039
normal,5253515,-0.029907,0.016235,0.934082
normal,5253535,0.002808,0.016602,1.010254
normal,5253555,0.003174,0.018188,1.001465
normal,5253575,0.000610,0.020264,0.998779
normal,5253595,0.002686,0.018921,1.000610
normal,5253615,0.019897,0.002441,1.028809
normal,5253635,-0.036377,0.035278,0.917969
normal,5253655,-0.047974,0.043335,0.893188
normal,5253675,0.027588,0.064453,1.024658
normal,5253695,0.021729,0.070190,1.012207
normal,5253715,0.040771,-0.038086,1.098022
normal,5253735,0.046753,-0.034546,1.105835
normal,5253755,-0.044556,0.012451,0.920288
normal,5253775,-0.039917,0.001709,0.932739
normal,5253795,-0.004639,0.081177,0.955566
normal,5253815,0.057617,-0.019287,1.115112
normal,5253835,0.059082,-0.011230,1.112915
normal,5253855,-0.030029,-0.020630,0.963867
normal,5253875,-0.022949,-0.029297,0.978882
normal,5253895,-0.027466,0.079590,0.915039
normal,5253915,-0.032104,0.076782,0.908936
normal,5253935,0.011108,0.023682,1.001221
normal,5253955,0.004883,0.019653,1.000732
normal,5253975,0.004639,0.017334,1.001831
normal,5253995,0.002930,0.019409,1.000244
normal,5254015,-0.015137,0.041138,0.971680
normal,5254035,0.049316,0.004761,1.094482
normal,5254055,0.060059,-0.005615,1.111938
normal,5254075,-0.022583,-0.026733,0.975830
normal,5254095,-0.018066,-0.031982,0.987427
normal,5254115,-0.031006,0.075928,0.911987
normal,5254135,0.055786,0.074829,0.905640
normal,5254155,0.054199,0.026367,1.086914
normal,5254175,0.002197,-0.045898,1.029175
normal,5254195,0.008423,-0.047607,1.041138
normal,5254215,-0.043335,0.061401,0.894531
normal,5254235,-0.047119,0.056030,0.894287
normal,5254255,0.037476,0.058105,1.043823
normal,5254275,0.030640,0.064575,1.027588
normal,5254295,0.033691,-0.044800,1.087402
normal,5254315,-0.048218,0.033936,1.095947
normal,5254335,-0.046997,0.024048,0.911011
normal,5254355,0.012085,0.076904,0.990601
normal,5254375,0.004395,0.079712,0.973755
normal,5254395,0.052612,-0.027344,1.112427
normal,5254415,0.056885,-0.021484,1.113281
normal,5254435,-0.034180,-0.010498,0.948975
normal,5254455,-0.031738,-0.015869,0.958008
normal,5254475,-0.020264,0.080566,0.928223
normal,5254495,0.059692,-0.000977,1.108765
normal,5254515,0.010132,0.020264,1.003540
normal,5254535,0.005127,0.017822,1.001587
normal,5254555,0.002686,0.020630,0.999146
normal,5254575,0.003296,0.019653,1.002563
normal,5254595,0.003662,0.018188,1.000732
normal,5254615,0.002686,0.018677,1.001221
normal,5254635,0.003418,0.019043,1.001221
normal,5254655,0.003052,0.019165,1.001099
normal,5254675,0.003784,0.018921,1.000977
normal,5254695,0.003052,0.019043,1.000732
normal,5254715,0.003540,0.019409,1.000854
normal,5254735,0.003174,0.018555,1.000732
normal,5254755,0.004272,0.019409,1.001343
normal,5254775,0.003296,0.019653,1.000732
normal,5254795,0.004028,0.019409,1.000854
normal,5254815,0.004028,0.018311,1.001831
normal,5254835,0.003540,0.018677,1.000732
normal,5254855,0.002686,0.018433,1.000977
normal,5254875,0.003540,0.018921,1.000854
normal,5254895,0.002808,0.019043,1.000854
normal,5254915,0.004272,0.018677,1.000977
normal,5254935,0.003540,0.018677,1.000977
normal,5254955,-0.000732,0.020142,0.994141
normal,5254975,0.009888,0.034180,1.021118
normal,5254995,0.033813,0.055054,1.046631
normal,5255015,0.030518,-0.043213,1.078979
normal,5255035,-0.046875,0.038818,0.899780
normal,5255055,-0.047607,0.031982,0.902832
normal,5255075,0.016724,0.073364,0.999756
normal,5255095,0.010376,0.077637,0.986328
normal,5255115,0.050415,-0.031006,1.110107
normal,5255135,0.055176,-0.025024,1.113281
normal,5255155,-0.039795,-0.001831,0.935913
normal,5255175,-0.009277,-0.012939,0.950562
normal,5255195,-0.015625,0.081665,0.935547
normal,5255215,0.059570,-0.007080,1.111206
normal,5255235,0.059570,0.002441,1.106201
normal,5255255,-0.019043,-0.031372,0.985596
normal,5255275,-0.011841,-0.039429,1.002197
normal,5255295,-0.035034,0.075562,0.903442
normal,5255315,-0.037598,0.070923,0.899170
normal,5255335,0.050903,0.036865,1.074951
normal,5255355,0.006958,-0.047363,1.071533
normal,5255375,0.014038,-0.048340,1.053589
normal,5255395,-0.046265,0.056641,0.893311
normal,5255415,-0.046631,0.049438,0.895386
normal,5255435,0.030762,0.064697,1.029297
normal,5255455,0.012695,0.053467,1.007324
normal,5255475,0.001465,0.019653,0.998169
normal,5255495,0.004272,0.019653,1.000488
normal,5255515,0.001465,0.021240,0.997803
normal,5255535,0.003906,0.018188,1.001953
normal,5255555,0.003174,0.018188,1.001099
normal,5255575,0.003540,0.018799,1.000854
normal,5255595,0.003174,0.020142,1.000977
normal,5255615,0.003906,0.019653,1.000732
normal,5255635,0.003296,0.019165,1.000732
normal,5255655,0.003174,0.019165,1.000977
normal,5255675,0.004639,0.018921,1.000854
normal,5255695,0.003174,0.019043,1.000488
normal,5255715,0.004028,0.018555,1.001099
normal,5255735,0.004150,0.019653,1.000732
normal,5255755,0.003662,0.018433,1.000610
normal,5255775,0.004028,0.018311,1.000732
normal,5255795,0.003906,0.018311,1.001099
normal,5255815,0.002808,0.019165,1.000732
normal,5255835,0.003418,0.018921,1.000732
normal,5255855,0.003906,0.018066,1.000732
normal,5255875,0.004150,0.019409,1.000610
normal,5255895,0.003418,0.019531,1.000977
normal,5255915,0.003540,0.019043,1.001099
normal,5255935,0.003906,0.018799,1.000977
normal,5255955,0.003784,0.018677,1.000732
normal,5255975,-0.000488,0.019287,0.993408
normal,5255995,-0.036743,0.031738,0.917969
normal,5256015,0.026367,0.059082,1.035156
normal,5256035,0.035278,0.068481,1.016113
normal,5256055,0.040039,-0.038940,1.095947
normal,5256075,-0.047119,0.024658,0.908203
normal,5256095,-0.045288,0.013672,0.918579
normal,5256115,0.004517,0.078979,0.974609
normal,5256135,-0.002441,0.079956,0.961670
normal,5256155,0.057495,-0.020142,1.114014
normal,5256175,0.059204,-0.014160,1.113403
normal,5256195,-0.029541,-0.019287,0.962158
normal,5256215,-0.020264,0.081665,0.972046
normal,5256235,-0.026245,0.079102,0.918701
normal,5256255,0.059570,0.010498,1.102051
normal,5256275,0.057739,0.016235,1.096069
normal,5256295,-0.006470,-0.043213,1.013916
normal,5256315,-0.000610,-0.045898,1.025146
normal,5256335,-0.042236,0.066772,0.896484
normal,5256355,-0.043335,0.062378,0.894409
normal,5256375,0.015747,0.021118,1.004639
normal,5256395,0.005005,0.017090,1.001099
normal,5256415,0.003052,0.023071,0.998047
normal,5256435,0.004517,0.018677,1.001953
normal,5256455,0.003174,0.007935,0.995239
normal,5256475,-0.024170,0.056885,0.953003
normal,5256495,-0.019653,0.078735,0.935059
normal,5256515,0.060669,-0.001831,1.111084
normal,5256535,0.059326,0.005371,1.105713
normal,5256555,-0.015869,-0.034668,0.990234
normal,5256575,-0.033325,0.076172,0.907471
normal,5256595,-0.036743,0.073608,0.901855
normal,5256615,0.053101,0.030640,1.082275
normal,5256635,0.049683,0.039429,1.072021
normal,5256655,0.009766,-0.047852,1.044800
normal,5256675,0.018555,-0.047607,1.059937
normal,5256695,-0.046509,0.053711,0.894409
normal,5256715,-0.047729,0.046265,0.897095
normal,5256735,0.028687,0.065552,1.023804
normal,5256755,0.034668,-0.043213,1.089478
normal,5256775,0.028809,-0.024658,1.055786
normal,5256795,-0.001099,0.020020,1.006348
normal,5256815,0.002808,0.018066,1.001587
normal,5256835,0.001953,0.020508,0.999634
normal,5256855,-0.000122,0.021362,0.993286
normal,5256875,0.022949,0.023071,1.044434
normal,5256895,0.050293,0.030640,1.087524
normal,5256915,0.003296,-0.043823,1.028687
normal,5256935,-0.042725,0.063110,0.895264
normal,5256955,-0.044556,0.059692,0.894775
normal,5256975,0.040161,0.052856,1.052734
normal,5256995,0.034912,0.059082,1.040771
normal,5257015,0.028442,-0.045898,1.079102
normal,5257035,0.036011,-0.042725,1.090454
normal,5257055,-0.047852,0.032104,0.904175
normal,5257075,0.017334,0.011597,0.912598
normal,5257095,0.010254,0.077148,0.986084
normal,5257115,0.050171,-0.031006,1.108765
normal,5257135,0.052856,-0.024658,1.113159
normal,5257155,-0.039673,-0.002075,0.936646
normal,5257175,-0.034424,-0.012329,0.950439
normal,5257195,-0.016113,0.081787,0.935425
normal,5257215,-0.020752,0.081665,0.927124
normal,5257235,0.059814,0.003174,1.106812
normal,5257255,-0.018799,-0.033081,1.113281
normal,5257275,-0.011475,-0.038574,1.001709
normal,5257295,-0.034546,0.074951,0.903809
normal,5257315,-0.038696,0.071655,0.899292
normal,5257335,0.050415,0.037598,1.074951
normal,5257355,0.035522,0.037720,1.053345
normal,5257375,0.000244,0.020996,0.998779
normal,5257395,0.005615,0.019531,1.000977
normal,5257415,0.003052,0.021606,1.000610
normal,5257435,0.003906,0.019287,1.002441
normal,5257455,0.003296,0.018188,1.001465
normal,5257475,0.004272,0.019653,1.000977
normal,5257495,0.003540,0.018799,1.000854
normal,5257515,0.003784,0.019531,1.000610
normal,5257535,0.003540,0.018555,1.000854
normal,5257555,0.003906,0.018921,1.000854
normal,5257575,0.004272,0.018921,1.001221
normal,5257595,0.004639,0.019043,1.000854
